State,Year,Quarter,Pincode,Count,Amount
Sikkim,2022,2,737101,766826,766826
Sikkim,2022,2,737102,209601,209601
Sikkim,2022,2,737132,180548,180548
Sikkim,2022,2,737134,163476,163476
Sikkim,2022,2,737135,137789,137789
Sikkim,2022,2,737136,119900,119900
Sikkim,2022,2,737126,106692,106692
Sikkim,2022,2,737113,105494,105494
Sikkim,2022,2,737120,104473,104473
Sikkim,2022,2,737103,77714,77714
Sikkim,2022,3,737101,794044,794044
Sikkim,2022,3,737102,220079,220079
Sikkim,2022,3,737132,197652,197652
Sikkim,2022,3,737134,163633,163633
Sikkim,2022,3,737135,149546,149546
Sikkim,2022,3,737126,128076,128076
Sikkim,2022,3,737136,114055,114055
Sikkim,2022,3,737120,111320,111320
Sikkim,2022,3,737113,93501,93501
Sikkim,2022,3,737121,76971,76971
Sikkim,2022,4,737132,828709,828709
Sikkim,2022,4,737101,738136,738136
Sikkim,2022,4,737102,228431,228431
Sikkim,2022,4,737134,172812,172812
Sikkim,2022,4,737135,160013,160013
Sikkim,2022,4,737126,121174,121174
Sikkim,2022,4,737136,117743,117743
Sikkim,2022,4,737120,116909,116909
Sikkim,2022,4,737113,104360,104360
Sikkim,2022,4,737103,87881,87881
Tamil Nadu,2018,1,600003,2010196,2010196
Tamil Nadu,2018,1,641001,234992,234992
Tamil Nadu,2018,1,636015,73267,73267
Tamil Nadu,2018,1,641601,60315,60315
Tamil Nadu,2018,1,600119,57943,57943
Tamil Nadu,2018,1,600097,53815,53815
Tamil Nadu,2018,1,620001,52912,52912
Tamil Nadu,2018,1,635126,51317,51317
Tamil Nadu,2018,1,600042,46219,46219
Tamil Nadu,2018,1,602105,45667,45667
Tamil Nadu,2018,2,600003,2771900,2771900
Tamil Nadu,2018,2,641001,423901,423901
Tamil Nadu,2018,2,636015,118614,118614
Tamil Nadu,2018,2,641601,104334,104334
Tamil Nadu,2018,2,620001,98831,98831
Tamil Nadu,2018,2,600097,82169,82169
Tamil Nadu,2018,2,635126,80985,80985
Tamil Nadu,2018,2,600119,78288,78288
Tamil Nadu,2018,2,600016,67050,67050
Tamil Nadu,2018,2,600042,64872,64872
Tamil Nadu,2018,3,600003,4430587,4430587
Tamil Nadu,2018,3,641001,744052,744052
Tamil Nadu,2018,3,636015,163360,163360
Tamil Nadu,2018,3,635126,150005,150005
Tamil Nadu,2018,3,600097,141460,141460
Tamil Nadu,2018,3,600119,138418,138418
Tamil Nadu,2018,3,641601,135517,135517
Tamil Nadu,2018,3,600130,122218,122218
Tamil Nadu,2018,3,620001,121577,121577
Tamil Nadu,2018,3,600016,115851,115851
Tamil Nadu,2018,4,600003,5539392,5539392
Tamil Nadu,2018,4,641001,843859,843859
Tamil Nadu,2018,4,600097,226430,226430
Tamil Nadu,2018,4,636015,209669,209669
Tamil Nadu,2018,4,600119,208358,208358
Tamil Nadu,2018,4,635126,203970,203970
Tamil Nadu,2018,4,641601,183276,183276
Tamil Nadu,2018,4,602105,165149,165149
Tamil Nadu,2018,4,600100,155543,155543
Tamil Nadu,2018,4,620001,155412,155412
Tamil Nadu,2019,1,600003,8217185,8217185
Tamil Nadu,2019,1,641001,1337996,1337996
Tamil Nadu,2019,1,600097,385521,385521
Tamil Nadu,2019,1,600119,379501,379501
Tamil Nadu,2019,1,636015,344088,344088
Tamil Nadu,2019,1,641601,321373,321373
Tamil Nadu,2019,1,635126,285441,285441
Tamil Nadu,2019,1,602105,282825,282825
Tamil Nadu,2019,1,600130,264329,264329
Tamil Nadu,2019,1,620001,255536,255536
Tamil Nadu,2019,2,600003,6992850,6992850
Tamil Nadu,2019,2,641001,1739607,1739607
Tamil Nadu,2019,2,600097,445866,445866
Tamil Nadu,2019,2,600119,434002,434002
Tamil Nadu,2019,2,641601,422511,422511
Tamil Nadu,2019,2,636015,412809,412809
Tamil Nadu,2019,2,600100,302921,302921
Tamil Nadu,2019,2,620001,301929,301929
Tamil Nadu,2019,2,600130,298156,298156
Tamil Nadu,2019,2,638003,273109,273109
Tamil Nadu,2019,3,600003,6406756,6406756
Tamil Nadu,2019,3,641001,1998001,1998001
Tamil Nadu,2019,3,600119,722934,722934
Tamil Nadu,2019,3,600097,649021,649021
Tamil Nadu,2019,3,636015,512223,512223
Tamil Nadu,2019,3,641601,510742,510742
Tamil Nadu,2019,3,600130,451652,451652
Tamil Nadu,2019,3,600100,422801,422801
Tamil Nadu,2019,3,620001,373860,373860
Tamil Nadu,2019,3,602105,335042,335042
Tamil Nadu,2019,4,600003,10008230,10008230
Tamil Nadu,2019,4,641001,2511187,2511187
Tamil Nadu,2019,4,600119,949727,949727
Tamil Nadu,2019,4,600097,866888,866888
Tamil Nadu,2019,4,641601,652932,652932
Tamil Nadu,2019,4,600130,635201,635201
Tamil Nadu,2019,4,636015,615141,615141
Tamil Nadu,2019,4,600100,569544,569544
Tamil Nadu,2019,4,620001,477841,477841
Tamil Nadu,2019,4,600096,465289,465289
Tamil Nadu,2020,1,600003,14352747,14352747
Tamil Nadu,2020,1,641018,2111071,2111071
Tamil Nadu,2020,1,600119,1064670,1064670
Tamil Nadu,2020,1,600097,924315,924315
Tamil Nadu,2020,1,600130,718114,718114
Tamil Nadu,2020,1,600100,658195,658195
Tamil Nadu,2020,1,600096,549025,549025
Tamil Nadu,2020,1,600042,521888,521888
Tamil Nadu,2020,1,602105,519858,519858
Tamil Nadu,2020,1,636006,464201,464201
Tamil Nadu,2020,2,600003,8641869,8641869
Tamil Nadu,2020,2,641018,1711806,1711806
Tamil Nadu,2020,2,636006,436554,436554
Tamil Nadu,2020,2,600100,366181,366181
Tamil Nadu,2020,2,635109,344887,344887
Tamil Nadu,2020,2,600119,318150,318150
Tamil Nadu,2020,2,635126,311070,311070
Tamil Nadu,2020,2,600097,290595,290595
Tamil Nadu,2020,2,602105,255659,255659
Tamil Nadu,2020,2,641602,248113,248113
Tamil Nadu,2020,3,600003,11269288,11269288
Tamil Nadu,2020,3,641018,2261155,2261155
Tamil Nadu,2020,3,636006,1015825,1015825
Tamil Nadu,2020,3,635109,598811,598811
Tamil Nadu,2020,3,600100,514489,514489
Tamil Nadu,2020,3,635126,512840,512840
Tamil Nadu,2020,3,625001,453384,453384
Tamil Nadu,2020,3,641602,448547,448547
Tamil Nadu,2020,3,602105,446062,446062
Tamil Nadu,2020,3,638001,397031,397031
Tamil Nadu,2020,4,600003,11690163,11690163
Tamil Nadu,2020,4,641018,2424429,2424429
Tamil Nadu,2020,4,636006,1174582,1174582
Tamil Nadu,2020,4,635109,1165466,1165466
Tamil Nadu,2020,4,635126,1017235,1017235
Tamil Nadu,2020,4,600100,992411,992411
Tamil Nadu,2020,4,602105,940801,940801
Tamil Nadu,2020,4,641602,761944,761944
Tamil Nadu,2020,4,600056,739273,739273
Tamil Nadu,2020,4,600042,710121,710121
Tamil Nadu,2021,1,600003,25512152,25512152
Tamil Nadu,2021,1,641018,4542090,4542090
Tamil Nadu,2021,1,636006,2318051,2318051
Tamil Nadu,2021,1,635109,1238103,1238103
Tamil Nadu,2021,1,602105,1135840,1135840
Tamil Nadu,2021,1,600100,1095476,1095476
Tamil Nadu,2021,1,635126,1072079,1072079
Tamil Nadu,2021,1,600119,854299,854299
Tamil Nadu,2021,1,625001,851451,851451
Tamil Nadu,2021,1,600042,831771,831771
Tamil Nadu,2021,2,600003,31694305,31694305
Tamil Nadu,2021,2,641018,5338666,5338666
Tamil Nadu,2021,2,636006,2808515,2808515
Tamil Nadu,2021,2,635109,1275081,1275081
Tamil Nadu,2021,2,635126,1053379,1053379
Tamil Nadu,2021,2,602105,1016568,1016568
Tamil Nadu,2021,2,625001,998470,998470
Tamil Nadu,2021,2,600100,976163,976163
Tamil Nadu,2021,2,638001,968778,968778
Tamil Nadu,2021,2,641606,882662,882662
Tamil Nadu,2021,3,600003,42982007,42982007
Tamil Nadu,2021,3,641018,7936164,7936164
Tamil Nadu,2021,3,636006,3672350,3672350
Tamil Nadu,2021,3,635109,1825088,1825088
Tamil Nadu,2021,3,635126,1608746,1608746
Tamil Nadu,2021,3,602105,1520017,1520017
Tamil Nadu,2021,3,641602,1367642,1367642
Tamil Nadu,2021,3,600100,1350298,1350298
Tamil Nadu,2021,3,638001,1332618,1332618
Tamil Nadu,2021,3,641606,1310393,1310393
Tamil Nadu,2021,4,600003,54054310,54054310
Tamil Nadu,2021,4,641018,10521066,10521066
Tamil Nadu,2021,4,636006,4873445,4873445
Tamil Nadu,2021,4,635109,2291857,2291857
Tamil Nadu,2021,4,635126,1962102,1962102
Tamil Nadu,2021,4,602105,1820307,1820307
Tamil Nadu,2021,4,641602,1806619,1806619
Tamil Nadu,2021,4,638001,1748741,1748741
Tamil Nadu,2021,4,600100,1601658,1601658
Tamil Nadu,2021,4,641606,1599490,1599490
Tamil Nadu,2022,1,600003,62446149,62446149
Tamil Nadu,2022,1,641018,12588968,12588968
Tamil Nadu,2022,1,636006,5321118,5321118
Tamil Nadu,2022,1,635109,2529796,2529796
Tamil Nadu,2022,1,635126,2133935,2133935
Tamil Nadu,2022,1,641602,2060478,2060478
Tamil Nadu,2022,1,602105,2034034,2034034
Tamil Nadu,2022,1,638001,1982168,1982168
Tamil Nadu,2022,1,641606,1862567,1862567
Tamil Nadu,2022,1,600100,1849606,1849606
Tamil Nadu,2022,2,600003,75241472,75241472
Tamil Nadu,2022,2,641018,14629361,14629361
Tamil Nadu,2022,2,636006,6530959,6530959
Tamil Nadu,2022,2,635109,2964991,2964991
Tamil Nadu,2022,2,635126,2492364,2492364
Tamil Nadu,2022,2,641602,2484283,2484283
Tamil Nadu,2022,2,602105,2411211,2411211
Tamil Nadu,2022,2,638001,2356156,2356156
Tamil Nadu,2022,2,600100,2286488,2286488
Tamil Nadu,2022,2,641606,2193353,2193353
Tamil Nadu,2022,3,600119,54651373,54651373
Tamil Nadu,2022,3,636014,20259438,20259438
Tamil Nadu,2022,3,641045,19099879,19099879
Tamil Nadu,2022,3,625001,11979830,11979830
Tamil Nadu,2022,3,600003,10598330,10598330
Tamil Nadu,2022,3,641602,5887176,5887176
Tamil Nadu,2022,3,635109,3057691,3057691
Tamil Nadu,2022,3,635126,2820375,2820375
Tamil Nadu,2022,3,620008,2684155,2684155
Tamil Nadu,2022,3,641018,2642228,2642228
Tamil Nadu,2022,4,600119,82889654,82889654
Tamil Nadu,2022,4,636014,21699572,21699572
Tamil Nadu,2022,4,641045,15769128,15769128
Tamil Nadu,2022,4,625001,14703058,14703058
Tamil Nadu,2022,4,641602,7786748,7786748
Tamil Nadu,2022,4,620008,3757206,3757206
Tamil Nadu,2022,4,600009,3486481,3486481
Tamil Nadu,2022,4,635109,3336387,3336387
Tamil Nadu,2022,4,635126,3113919,3113919
Tamil Nadu,2022,4,602105,2788086,2788086
Telangana,2018,1,500012,933013,933013
Telangana,2018,1,500072,215623,215623
Telangana,2018,1,500032,160428,160428
Telangana,2018,1,500081,151698,151698
Telangana,2018,1,500038,151246,151246
Telangana,2018,1,500016,137306,137306
Telangana,2018,1,500018,112441,112441
Telangana,2018,1,505001,112432,112432
Telangana,2018,1,500039,100986,100986
Telangana,2018,1,500026,94394,94394
Telangana,2018,2,500012,1024336,1024336
Telangana,2018,2,500072,297195,297195
Telangana,2018,2,500032,232439,232439
Telangana,2018,2,500081,225115,225115
Telangana,2018,2,500038,200504,200504
Telangana,2018,2,500016,189347,189347
Telangana,2018,2,500018,151255,151255
Telangana,2018,2,505001,130067,130067
Telangana,2018,2,500039,124852,124852
Telangana,2018,2,500026,118944,118944
Telangana,2018,3,500012,1726388,1726388
Telangana,2018,3,500072,549460,549460
Telangana,2018,3,500038,535796,535796
Telangana,2018,3,500032,492305,492305
Telangana,2018,3,504107,461234,461234
Telangana,2018,3,500081,435889,435889
Telangana,2018,3,500016,430231,430231
Telangana,2018,3,500060,274570,274570
Telangana,2018,3,500029,260895,260895
Telangana,2018,3,500018,245913,245913
Telangana,2018,4,500012,2576408,2576408
Telangana,2018,4,500072,978014,978014
Telangana,2018,4,500038,895344,895344
Telangana,2018,4,500081,771395,771395
Telangana,2018,4,500032,769651,769651
Telangana,2018,4,500016,706080,706080
Telangana,2018,4,500018,461691,461691
Telangana,2018,4,500060,435799,435799
Telangana,2018,4,500039,421393,421393
Telangana,2018,4,500029,369821,369821
Telangana,2019,1,500012,9957548,9957548
Telangana,2019,1,500072,1975646,1975646
Telangana,2019,1,500038,1697552,1697552
Telangana,2019,1,500081,1677796,1677796
Telangana,2019,1,500032,1636032,1636032
Telangana,2019,1,500018,1529944,1529944
Telangana,2019,1,500016,1404149,1404149
Telangana,2019,1,500039,903371,903371
Telangana,2019,1,500033,883497,883497
Telangana,2019,1,500060,780372,780372
Telangana,2019,2,500012,23303184,23303184
Telangana,2019,2,500018,3085949,3085949
Telangana,2019,2,500072,2526725,2526725
Telangana,2019,2,500081,1894273,1894273
Telangana,2019,2,500038,1869936,1869936
Telangana,2019,2,500032,1780144,1780144
Telangana,2019,2,500016,1642976,1642976
Telangana,2019,2,500050,1496961,1496961
Telangana,2019,2,500033,1480944,1480944
Telangana,2019,2,500079,1040262,1040262
Telangana,2019,3,500012,27360144,27360144
Telangana,2019,3,500018,3915249,3915249
Telangana,2019,3,500072,3798329,3798329
Telangana,2019,3,500081,2753426,2753426
Telangana,2019,3,500038,2629557,2629557
Telangana,2019,3,500032,2606169,2606169
Telangana,2019,3,500016,2385216,2385216
Telangana,2019,3,500033,1967878,1967878
Telangana,2019,3,500050,1855269,1855269
Telangana,2019,3,500039,1536671,1536671
Telangana,2019,4,500012,32637373,32637373
Telangana,2019,4,500001,6103514,6103514
Telangana,2019,4,500072,4915329,4915329
Telangana,2019,4,500018,4851385,4851385
Telangana,2019,4,500081,3658793,3658793
Telangana,2019,4,500032,3474419,3474419
Telangana,2019,4,500038,3153300,3153300
Telangana,2019,4,500016,2939579,2939579
Telangana,2019,4,500033,2459039,2459039
Telangana,2019,4,500050,2339941,2339941
Telangana,2020,1,500001,63671159,63671159
Telangana,2020,1,500072,5283290,5283290
Telangana,2020,1,500081,4030937,4030937
Telangana,2020,1,500032,3884043,3884043
Telangana,2020,1,500038,3044785,3044785
Telangana,2020,1,500016,2821233,2821233
Telangana,2020,1,500018,2528782,2528782
Telangana,2020,1,500039,2180737,2180737
Telangana,2020,1,506002,2177275,2177275
Telangana,2020,1,505001,1849558,1849558
Telangana,2020,2,500001,39752686,39752686
Telangana,2020,2,500072,2779331,2779331
Telangana,2020,2,506002,2722371,2722371
Telangana,2020,2,500018,1896744,1896744
Telangana,2020,2,505001,1461977,1461977
Telangana,2020,2,500039,1423767,1423767
Telangana,2020,2,500055,1408700,1408700
Telangana,2020,2,500037,1403379,1403379
Telangana,2020,2,502032,1205120,1205120
Telangana,2020,2,500070,1125474,1125474
Telangana,2020,3,500001,70732132,70732132
Telangana,2020,3,500072,4818327,4818327
Telangana,2020,3,500018,3646086,3646086
Telangana,2020,3,500039,2336855,2336855
Telangana,2020,3,500055,2240862,2240862
Telangana,2020,3,505001,2235829,2235829
Telangana,2020,3,500037,2158500,2158500
Telangana,2020,3,500070,2014542,2014542
Telangana,2020,3,506002,1859437,1859437
Telangana,2020,3,502032,1838354,1838354
Telangana,2020,4,500001,63797806,63797806
Telangana,2020,4,500072,9070883,9070883
Telangana,2020,4,500018,5643815,5643815
Telangana,2020,4,500039,3991810,3991810
Telangana,2020,4,500055,3765251,3765251
Telangana,2020,4,505001,3684087,3684087
Telangana,2020,4,500081,3671481,3671481
Telangana,2020,4,500016,3576713,3576713
Telangana,2020,4,500070,3576367,3576367
Telangana,2020,4,500037,3473445,3473445
Telangana,2021,1,500001,107274281,107274281
Telangana,2021,1,500072,10520264,10520264
Telangana,2021,1,500018,7159503,7159503
Telangana,2021,1,500081,4728444,4728444
Telangana,2021,1,500016,4385582,4385582
Telangana,2021,1,500039,4354127,4354127
Telangana,2021,1,500055,4029164,4029164
Telangana,2021,1,505001,3830885,3830885
Telangana,2021,1,500038,3830061,3830061
Telangana,2021,1,500070,3797889,3797889
Telangana,2021,2,500001,148864777,148864777
Telangana,2021,2,500072,10572910,10572910
Telangana,2021,2,500018,8266463,8266463
Telangana,2021,2,500055,4647957,4647957
Telangana,2021,2,500039,4555479,4555479
Telangana,2021,2,505001,4419442,4419442
Telangana,2021,2,500037,4123183,4123183
Telangana,2021,2,500008,4116658,4116658
Telangana,2021,2,500070,4072408,4072408
Telangana,2021,2,502032,3806010,3806010
Telangana,2021,3,500001,173430239,173430239
Telangana,2021,3,500072,14524540,14524540
Telangana,2021,3,500018,10182801,10182801
Telangana,2021,3,500039,6212786,6212786
Telangana,2021,3,500055,6087796,6087796
Telangana,2021,3,500081,6083021,6083021
Telangana,2021,3,505001,5829460,5829460
Telangana,2021,3,500016,5677699,5677699
Telangana,2021,3,500008,5643156,5643156
Telangana,2021,3,500070,5569105,5569105
Telangana,2021,4,500001,213053128,213053128
Telangana,2021,4,500072,18702806,18702806
Telangana,2021,4,500018,12702463,12702463
Telangana,2021,4,500081,8541538,8541538
Telangana,2021,4,500016,7623882,7623882
Telangana,2021,4,500039,7572515,7572515
Telangana,2021,4,500055,7434595,7434595
Telangana,2021,4,505001,7132666,7132666
Telangana,2021,4,500008,7087086,7087086
Telangana,2021,4,500070,6635068,6635068
Telangana,2022,1,500001,248675599,248675599
Telangana,2022,1,500072,20739218,20739218
Telangana,2022,1,500018,12828306,12828306
Telangana,2022,1,500081,9614248,9614248
Telangana,2022,1,500039,8602268,8602268
Telangana,2022,1,500055,8477965,8477965
Telangana,2022,1,500008,8162246,8162246
Telangana,2022,1,500016,8148392,8148392
Telangana,2022,1,505001,7982445,7982445
Telangana,2022,1,500032,7613988,7613988
Telangana,2022,2,500001,296874552,296874552
Telangana,2022,2,500072,25963855,25963855
Telangana,2022,2,500018,14981608,14981608
Telangana,2022,2,500081,14210122,14210122
Telangana,2022,2,500032,11485072,11485072
Telangana,2022,2,500039,10467649,10467649
Telangana,2022,2,500016,9992848,9992848
Telangana,2022,2,500055,9980355,9980355
Telangana,2022,2,500008,9947148,9947148
Telangana,2022,2,505001,9545797,9545797
Telangana,2022,3,500034,832279716,832279716
Telangana,2022,3,500001,41594312,41594312
Telangana,2022,3,500072,26582641,26582641
Telangana,2022,3,500081,15668872,15668872
Telangana,2022,3,500032,13715084,13715084
Telangana,2022,3,500018,12533622,12533622
Telangana,2022,3,500039,10711855,10711855
Telangana,2022,3,500008,10565808,10565808
Telangana,2022,3,500016,10308750,10308750
Telangana,2022,3,500055,10192110,10192110
Telangana,2022,4,500034,967508435,967508435
Telangana,2022,4,500072,29837348,29837348
Telangana,2022,4,500081,18200179,18200179
Telangana,2022,4,500032,16676568,16676568
Telangana,2022,4,500018,13680565,13680565
Telangana,2022,4,500008,12242795,12242795
Telangana,2022,4,500039,11783216,11783216
Telangana,2022,4,500016,11652977,11652977
Telangana,2022,4,500055,11229616,11229616
Telangana,2022,4,505001,10568166,10568166
Tripura,2018,1,799001,9535,9535
Tripura,2018,1,799046,8115,8115
Tripura,2018,1,799003,7721,7721
Tripura,2018,1,799155,7519,7519
Tripura,2018,1,799002,6060,6060
Tripura,2018,1,799004,4945,4945
Tripura,2018,1,799006,4835,4835
Tripura,2018,1,799007,4641,4641
Tripura,2018,1,799045,4527,4527
Tripura,2018,1,799102,4215,4215
Tripura,2018,2,799001,16193,16193
Tripura,2018,2,799003,13267,13267
Tripura,2018,2,799002,9434,9434
Tripura,2018,2,799046,9406,9406
Tripura,2018,2,799155,8945,8945
Tripura,2018,2,799007,7847,7847
Tripura,2018,2,799006,7759,7759
Tripura,2018,2,799004,7715,7715
Tripura,2018,2,799045,7218,7218
Tripura,2018,2,799102,6211,6211
Tripura,2018,3,799001,26677,26677
Tripura,2018,3,799155,22775,22775
Tripura,2018,3,799003,20863,20863
Tripura,2018,3,799004,15957,15957
Tripura,2018,3,799002,13549,13549
Tripura,2018,3,799007,13085,13085
Tripura,2018,3,799125,11029,11029
Tripura,2018,3,799006,10737,10737
Tripura,2018,3,799045,10730,10730
Tripura,2018,3,799277,10474,10474
Tripura,2018,4,799001,30211,30211
Tripura,2018,4,799003,24129,24129
Tripura,2018,4,799004,16984,16984
Tripura,2018,4,799155,16216,16216
Tripura,2018,4,799002,15450,15450
Tripura,2018,4,799115,15124,15124
Tripura,2018,4,799007,13392,13392
Tripura,2018,4,799102,13186,13186
Tripura,2018,4,799006,12843,12843
Tripura,2018,4,799114,12739,12739
Tripura,2019,1,799001,37656,37656
Tripura,2019,1,799045,32057,32057
Tripura,2019,1,799003,30432,30432
Tripura,2019,1,799046,29193,29193
Tripura,2019,1,799155,20066,20066
Tripura,2019,1,799002,18906,18906
Tripura,2019,1,799006,17707,17707
Tripura,2019,1,799102,17392,17392
Tripura,2019,1,799114,16687,16687
Tripura,2019,1,799105,16021,16021
Tripura,2019,2,799001,37761,37761
Tripura,2019,2,799045,30319,30319
Tripura,2019,2,799003,29082,29082
Tripura,2019,2,799002,23046,23046
Tripura,2019,2,799046,19204,19204
Tripura,2019,2,799006,18093,18093
Tripura,2019,2,799155,16468,16468
Tripura,2019,2,799102,16037,16037
Tripura,2019,2,799004,15295,15295
